player_name,team,season,position,minutes_played,goals,assists,yellow_cards,red_cards
Youssef En-Nesyri,Sevilla,s2122,Forward,1279.0,5.0,1.0,1.0,0.0
Youssef En-Nesyri,Sevilla,s2223,   FW,1012.0,5.0,0.0,3.0,0.0
Youssef En-Nesyri,Sevilla,s2324,Not Available,2573.0,16.0,2.0,4.0,0.0
Youssouf Sabaly,Real Betis,s2122,Defender,789.0,0.0,1.0,1.0,0.0
Youssouf Sabaly,Real Betis,s2223,   D(LR) M(R),1185.0,0.0,0.0,1.0,0.0
Youssouf Sabaly,Real Betis,s2324,Not Available,1048.0,0.0,1.0,2.0,0.0
Youssouf Sabaly,Real Betis,s2425,RB,90.0,0.0,0.0,0.0,0.0
Yunus Musah,Valencia,s2122,Midfielder,1259.0,1.0,0.0,5.0,0.0
Yunus Musah,Valencia,s2223,   AM(CR),1638.0,0.0,2.0,8.0,0.0
Yuri Berchiche,Athletic Club,s2122,Defender,1015.0,1.0,2.0,3.0,0.0
Yuri Berchiche,Athletic Club,s2223,   D(L) M(L),1238.0,1.0,1.0,4.0,1.0
Yuri Berchiche,Athletic Club,s2324,Not Available,1931.0,3.0,1.0,5.0,0.0
Yuri Berchiche,Athletic Club,s2425,LB,90.0,0.0,0.0,0.0,0.0
Yusuf Demir,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Yvan Neyou,Leganés,s2425,DM,90.0,0.0,0.0,0.0,0.0
Yéremi Pino,Villarreal,s2122,Forward,1685.0,6.0,4.0,2.0,0.0
Yéremi Pino,Villarreal,s2324,Not Available,479.0,0.0,0.0,4.0,0.0
Yéremi Pino,Villarreal,s2425,RM,70.0,0.0,0.0,1.0,0.0
Zouhair Feddal,Valladolid,s2223,   D(C),374.0,0.0,0.0,1.0,0.0
Álex Baena,Villarreal,s2223,   AM(CL),1293.0,4.0,1.0,10.0,1.0
Álex Baena,Villarreal,s2324,Not Available,2599.0,2.0,14.0,11.0,1.0
Álex Baena,Villarreal,s2425,LM,70.0,0.0,0.0,0.0,0.0
Álex Balde,Barcelona,s2324,Not Available,1378.0,0.0,1.0,1.0,0.0
Álex Berenguer,Athletic Club,s2223,   D(LR) M(CLR) FW,1624.0,3.0,1.0,0.0,0.0
Álex Berenguer,Athletic Club,s2324,Not Available,1581.0,7.0,3.0,4.0,0.0
Álex Berenguer,Athletic Club,s2425,LW,71.0,0.0,0.0,0.0,0.0
Álex Centelles,Almería,s2223,   D(L),134.0,0.0,0.0,0.0,1.0
Álex Centelles,Almería,s2324,Not Available,979.0,0.0,1.0,2.0,0.0
Álex Collado,Elche,s2223,   AM(CR),542.0,1.0,1.0,1.0,0.0
Álex Collado,Granada,s2122,Midfielder,1025.0,2.0,1.0,1.0,0.0
Álex Fernández,Cádiz,s2223,   M(CL) FW,1394.0,3.0,0.0,0.0,0.0
Álex Fernández,Cádiz,s2324,Not Available,1283.0,0.0,1.0,3.0,0.0
Álex Morata,Cádiz,s2324,Not Available,0.0,0.0,0.0,0.0,0.0
Álex Moreno,Real Betis,s2223,   D(L) M(L),1350.0,0.0,3.0,1.0,0.0
Álex Muñoz,Las Palmas,s2425,LB,68.0,0.0,0.0,0.0,0.0
Álex Remiro,Real Sociedad,s2223,   GK,2250.0,0.0,0.0,1.0,0.0
Álex Remiro,Real Sociedad,s2324,Not Available,3276.0,0.0,0.0,2.0,1.0
Álex Remiro,Real Sociedad,s2425,GK,90.0,0.0,0.0,0.0,0.0
Álex Revuelta,Getafe,s2223,   Defender,1.0,0.0,0.0,0.0,0.0
Álex Sola,Alavés,s2324,Not Available,1285.0,0.0,3.0,2.0,0.0
Álex Sola,Getafe,s2425,LM,78.0,0.0,0.0,0.0,0.0
Álex Sola,Real Sociedad,s2223,   D(R),340.0,0.0,0.0,1.0,0.0
Álex Sola,Real Sociedad B,s2122,Defender,1077.0,2.0,1.0,4.0,1.0
Álex Suárez,Las Palmas,s2324,Not Available,2566.0,2.0,0.0,7.0,0.0
Álex Suárez,Las Palmas,s2425,CB,90.0,0.0,0.0,0.0,0.0
Álvaro Aceves,Valladolid,s2223,   Goalkeeper,12.0,0.0,0.0,0.0,0.0
Álvaro Aguado,Espanyol,s2425,CM,13.0,0.0,0.0,0.0,0.0
Álvaro Aguado,Valladolid,s2223,   M(C),1264.0,1.0,2.0,3.0,0.0
Álvaro Aguirre,Rayo Vallecano,s2122,Midfielder,8.0,0.0,0.0,0.0,0.0
Álvaro Bastida,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Álvaro Fernández,Espanyol,s2223,   GK,990.0,0.0,0.0,0.0,0.0
Álvaro Fernández,Granada,s2324,Not Available,474.0,0.0,0.0,1.0,0.0
Álvaro Fernández,Sevilla,s2425,GK,27.0,0.0,0.0,0.0,0.0
Álvaro García,Espanyol,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Álvaro García,Rayo Vallecano,s2223,   AM(L),1935.0,4.0,2.0,4.0,0.0
Álvaro García,Rayo Vallecano,s2324,Not Available,2493.0,6.0,1.0,6.0,1.0
Álvaro García,Rayo Vallecano,s2425,RW,27.0,0.0,0.0,0.0,0.0
Álvaro García Rivera,Rayo Vallecano,s2122,Midfielder,3005.0,7.0,4.0,6.0,0.0
Álvaro Giménez,Cádiz,s2223,   FW,16.0,0.0,0.0,0.0,0.0
Álvaro José Jiménez Guerrero,Ibiza,s2122,Forward,268.0,1.0,0.0,2.0,0.0
Álvaro Lemos,Las Palmas,s2324,Not Available,251.0,0.0,0.0,1.0,0.0
Álvaro Morata,Atlético Madrid,s2223,   AM(L) FW,1326.0,10.0,1.0,3.0,0.0
Álvaro Morata,Atlético Madrid,s2324,Not Available,1909.0,15.0,3.0,2.0,1.0
Álvaro Negredo,Cádiz,s2122,Forward,2157.0,7.0,2.0,3.0,0.0
Álvaro Negredo,Cádiz,s2223,   FW,557.0,1.0,2.0,0.0,0.0
Álvaro Negredo,Cádiz,s2324,Not Available,48.0,0.0,0.0,0.0,0.0
Álvaro Odriozola,Real Madrid,s2223,   D(R),22.0,0.0,0.0,0.0,0.0
Álvaro Odriozola,Real Sociedad,s2425,RB,31.0,0.0,0.0,0.0,0.0
Álvaro Rodríguez,Getafe,s2425,FW,2.0,0.0,0.0,1.0,0.0
Álvaro Rodríguez,Real Madrid,s2223,   Forward,20.0,1.0,1.0,0.0,0.0
Álvaro Sanz,Barcelona,s2122,Midfielder,27.0,0.0,0.0,0.0,0.0
Álvaro Tejero,Espanyol,s2425,"RM,RB",69.0,0.0,0.0,0.0,0.0
Álvaro Vadillo,Málaga,s2122,Forward,911.0,3.0,2.0,3.0,0.0
Álvaro Vallés,Las Palmas,s2324,Not Available,3264.0,0.0,0.0,2.0,1.0
Álvaro djaló,Athletic Club,s2425,LW,57.0,0.0,0.0,0.0,0.0
Ángel Alarcón,Barcelona,s2223,   Midfielder,23.0,0.0,0.0,0.0,0.0
Ángel Algobia,Getafe,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Ángel Algobia,Getafe,s2223,   M(C),984.0,0.0,0.0,3.0,0.0
Ángel Correa,Atlético Madrid,s2122,Forward,1856.0,12.0,5.0,3.0,1.0
Ángel Correa,Atlético Madrid,s2223,   AM(CLR) FW,949.0,5.0,0.0,1.0,1.0
Ángel Correa,Atlético Madrid,s2324,Not Available,1525.0,9.0,2.0,3.0,0.0
Ángel Correa,Atlético Madrid,s2425,FW,45.0,0.0,0.0,0.0,0.0
Ángel Jiménez,Granada,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Ángel Montoro,Granada,s2122,Midfielder,1329.0,1.0,1.0,5.0,0.0
Ángel Rodríguez,Mallorca,s2122,Forward,1549.0,4.0,2.0,4.0,0.0
Ángel Rodríguez,Mallorca,s2223,   FW,257.0,0.0,0.0,0.0,0.0
Éder Gabriel Militão,Real Madrid,s2122,Defender,3033.0,1.0,2.0,5.0,0.0
Éder Militão,Real Madrid,s2223,   D(CR),1668.0,4.0,0.0,3.0,0.0
Éder Militão,Real Madrid,s2324,Not Available,497.0,0.0,0.0,0.0,0.0
Éder Militão,Real Madrid,s2425,CB,90.0,0.0,0.0,0.0,0.0
Étienne Capoue,Villarreal,s2122,Midfielder,2295.0,1.0,1.0,9.0,0.0
Étienne Capoue,Villarreal,s2223,   D(C) M(CL),1470.0,0.0,0.0,1.0,0.0
Étienne Capoue,Villarreal,s2324,Not Available,1444.0,1.0,1.0,8.0,0.0
Íñigo Eguaras,Almería,s2223,   M(C),797.0,1.0,1.0,4.0,0.0
Íñigo Lekue,Athletic Club,s2122,Defender,1927.0,0.0,2.0,3.0,0.0
Íñigo Lekue,Athletic Club,s2223,   D(LR) M(LR),1255.0,0.0,1.0,1.0,0.0
Íñigo Lekue,Athletic Club,s2324,Not Available,2001.0,0.0,2.0,4.0,0.0
Íñigo Lekue,Athletic Club,s2425,RB,10.0,0.0,0.0,0.0,0.0
Íñigo Martínez,Athletic Club,s2122,Defender,2343.0,3.0,0.0,7.0,2.0
Íñigo Martínez,Athletic Club,s2223,   D(C),990.0,0.0,0.0,1.0,0.0
Íñigo Martínez,Barcelona,s2324,Not Available,1293.0,0.0,0.0,5.0,0.0
Íñigo Martínez,Barcelona,s2425,CB,90.0,0.0,0.0,0.0,0.0
Íñigo Ruíz de Galarreta,Athletic Club,s2324,Not Available,2104.0,1.0,1.0,7.0,0.0
Íñigo Ruíz de Galarreta,Athletic Club,s2425,DM,58.0,0.0,0.0,1.0,0.0
Íñigo Ruíz de Galarreta,Mallorca,s2122,Midfielder,1386.0,0.0,0.0,4.0,0.0
Íñigo Ruíz de Galarreta,Mallorca,s2223,   DMC,1660.0,0.0,0.0,7.0,0.0
Óliver Torres,Sevilla,s2122,Midfielder,1006.0,2.0,3.0,2.0,0.0
Óliver Torres,Sevilla,s2223,   M(CLR),1645.0,3.0,1.0,1.0,0.0
Óliver Torres,Sevilla,s2324,Not Available,1620.0,0.0,1.0,3.0,0.0
Óscar De Marcos,Athletic Club,s2122,Defender,1683.0,1.0,2.0,4.0,0.0
Óscar De Marcos,Athletic Club,s2223,   D(LR) M(CR),1887.0,0.0,4.0,4.0,0.0
Óscar De Marcos,Athletic Club,s2324,Not Available,2261.0,1.0,5.0,5.0,0.0
Óscar De Marcos,Athletic Club,s2425,RB,90.0,0.0,1.0,0.0,0.0
Óscar Duarte,Levante,s2122,Defender,1774.0,2.0,0.0,5.0,0.0
Óscar Gil,Espanyol,s2122,Defender,1696.0,0.0,2.0,7.0,0.0
Óscar Gil,Espanyol,s2223,   D(R),1607.0,0.0,1.0,9.0,0.0
Óscar Melendo,Espanyol,s2122,Midfielder,996.0,0.0,0.0,0.0,0.0
Óscar Melendo,Granada,s2324,Not Available,1126.0,0.0,0.0,2.0,0.0
Óscar Mingueza,Barcelona,s2122,Defender,891.0,0.0,1.0,2.0,0.0
Óscar Mingueza,Celta de Vigo,s2223,   D(CR),1145.0,0.0,0.0,2.0,0.0
Óscar Mingueza,Celta de Vigo,s2324,Not Available,3002.0,2.0,2.0,4.0,0.0
Óscar Mingueza,Celta de Vigo,s2425,WB,90.0,0.0,0.0,0.0,0.0
Óscar Plano,Valladolid,s2223,   AM(CLR) FW,1677.0,1.0,1.0,3.0,0.0
Óscar Rodríguez,Celta de Vigo,s2223,   AM(CLR),1288.0,2.0,0.0,5.0,0.0
Óscar Rodríguez,Getafe,s2122,Midfielder,943.0,0.0,1.0,3.0,0.0
Óscar Rodríguez,Getafe,s2324,Not Available,962.0,2.0,1.0,9.0,0.0
Óscar Rodríguez Arnaiz,Leganés,s2425,CM,86.0,0.0,1.0,0.0,0.0
Óscar Trejo,Rayo Vallecano,s2122,Forward,2023.0,3.0,9.0,13.0,0.0
Óscar Trejo,Rayo Vallecano,s2223,   M(CLR) FW,1547.0,2.0,3.0,8.0,0.0
Óscar Trejo,Rayo Vallecano,s2324,Not Available,1381.0,0.0,0.0,4.0,1.0
Óscar Trejo,Rayo Vallecano,s2425,AM,63.0,0.0,0.0,0.0,0.0
Óscar Valentín,Rayo Vallecano,s2122,Midfielder,2575.0,0.0,0.0,8.0,0.0
Óscar Valentín,Rayo Vallecano,s2223,   DMC,1585.0,0.0,0.0,7.0,0.0
Óscar Valentín,Rayo Vallecano,s2324,Not Available,2700.0,1.0,0.0,5.0,1.0
Óscar Valentín,Rayo Vallecano,s2425,CM,90.0,0.0,0.0,0.0,0.0
Ørjan Håskjold Nyland,Sevilla,s2324,Not Available,2160.0,0.0,0.0,1.0,0.0
Ørjan Nyland,Sevilla,s2425,GK,90.0,0.0,0.0,0.0,0.0
